Gender,City Pop,Age,Transaction Mean,Count,Coefficient of Var of Transaction Amt,Entertainment,Food Dining,Gas Transport,Health Fitness,Home,Kids Pets,Personal Care,Travel,Grocery,Misc,Shopping,Spending Distribution Difference from Median,2016 population estimate,Adjusted gross income reported on itemized returns,"Average earnings per worker growth, 2001-2016",Charitable Giving and Civil Society,Civilian population aged 25 and up,Creative Class Occupations and Creative Industries,Crime,Farmers' markets per capita,Food Access,Full-Time Work,Grocery stores per capita,Industry Mix,Intensity of volunteerism,Interval measure of number of organizations at which one volunteers  ,Interval measure of volunteer hours  ,Itemized contributions as share of total adjusted gross income,"Jobs, Earnings, and Productivity",Literacy and Education,Net migration rate,"Per capita income growth, 2001-2016",Percent of adults that are obese,Percent of adults that have diabetes,Percent of civilian population aged 18-64 that is insured,Percent of population that has low access to grocery stores,Percent of population with at least a bachelor's degree,Percent of population with high school diploma or equivalent,Percent of returns with itemized deductions,Percent of returns with professional or business income,Percent of returns with salaries and wages,Percent of returns with self-emp. retirement plans,Percent of returns with taxable Social Security benefits,Percent of the population 25 and above that have completed more than 8th grade,Percent of working-age population that works full-time (35+ hours/week) year-round,Poor mental health days per month,Poor physical health days per month,"Property crime events per 1,000 population","QCEW emp., 2001-2016 Average  ","QCEW emp., 2016  ",Rate Working Outside County of Residence  ,Rate Working in County of Residence  ,Reported instances of violent crime  ,Residential stability,Share of emp. in the 2nd-largest traded industry  ,Share of emp. in the 3rd-largest traded industry  ,Share of emp. in the 4th-largest traded industry  ,Share of emp. in the 5th-largest traded industry  ,Share of emp. in the largest traded industry  ,Suicide rate,Total civilian population aged 18-64,"Violent crime events per 1,000 population",Worked Outside County of Residence  ,Worked in County of Residence  ,Years of potential life lost to premature death (age-adjusted),"JobCat_Arts, Entertainment, and Media",JobCat_Education and Research,"JobCat_Finance, Insurance, and Business Services",JobCat_Healthcare and Social Assistance,"JobCat_Manufacturing, Construction, and Logistics","JobCat_Retail, Hospitality, and Customer Service",JobCat_Technology and Engineering
1,4726,42.56810404,91.08028115,1565,16159.32439,6.586977581,4.114637061,2.425504754,4.987286433,7.455242238,5.592580474,3.851301636,0.155289046,25.49774577,14.28506986,25.04836515,30.17512287,17027.0,154462.0,0.028882673,0.46132814,12290.0,0.297630666,0.961955754,0.058730252,0.575194105,0.452158881,0.175264357,0.683813935,80.29518072,1.652916074,132.7211949,0.046619881,0.381193235,0.584455412,-0.0154627,0.039113931,37.3,15.2,75.474617,22.74052484,5.379926682,82.6858139,14.66458702,19.34477425,75.03900146,0.0,17.9407177,0.973148902,49.1529007,5.16156435,5.174332619,18.93619588,3828.937505,3843.000036,0.42559063,0.57440937,17.0,0.923518617,0.016074363,0.012142029,0.009928485,0.10494015,0.016931236,0.174855744,9060.0,2.050416114,2468.0,3331.0,10852.77539,False,True,False,False,False,False,False
0,1022298,43.25530459,61.13548039,1020,28856.25154,6.505945731,6.17431327,9.335822608,8.26964349,10.24633653,6.887258915,3.083957376,0.434537949,14.95032168,12.41650856,21.69535389,18.39932114,1209265.0,87053597.0,0.025795732,0.290728244,831660.0,0.571148789,0.935567413,0.036385738,0.557806421,0.711034663,0.204376184,0.606844487,67.66142271,1.491836735,100.9397959,0.030270627,0.431652363,0.878028837,-0.0038078,0.029206548,22.8,6.8,91.28400421,25.61513829,30.24947739,89.11214447,39.13331604,15.65111828,84.71945953,1.218973756,12.17239094,0.985043167,64.12220001,2.981933594,2.65060091,31.01378922,842420.0595,901094.9978,0.191924286,0.808075714,5178.0,0.929857553,0.031759616,0.031064121,0.025488298,0.110969789,0.048990905,0.11115772,784787.0,4.271903612,124817.0,525528.0,5017.037598,False,False,False,False,False,False,True
0,1841,44.58590007,94.4850646,1548,8397.116581,6.664500248,5.464961445,2.515074228,6.063062617,10.54095202,5.19432545,3.711707304,18.12611648,16.70673379,4.785219599,20.22734682,41.33855472,9312.0,147371.0,0.026950717,0.658003858,6423.0,0.241353433,0.977067352,0.0,0.605264108,0.482270446,0.423056584,0.444088063,86.93719807,1.430051813,124.3246978,0.075639033,0.366946171,0.554414233,-0.037615899,0.030582564,34.5,14.8,82.88172913,22.12632734,4.431659222,87.03939056,27.43589783,17.94871712,80.0,0.0,16.66666603,0.975712284,49.60028458,4.068016052,4.201250076,10.87506323,3024.562501,3235.000011,0.53442524,0.46557476,13.0,0.961890244,0.033739015,0.027096609,0.024752423,0.082739263,0.046697237,0.109841828,5462.0,1.643904906,1762.0,1535.0,11989.0,True,False,False,False,False,False,False
1,18128,29.14989733,85.01731073,3038,14278.08521,7.6548791,4.403072619,2.669843136,4.290397584,6.545373422,5.873527906,5.56142402,0.096239549,27.08155823,11.8331282,23.99055624,29.81368897,63008.0,562605.0,0.031330485,0.200316352,34711.0,0.264847804,0.966467159,0.0,0.458435728,0.384243942,0.128949065,0.6350237,92.66234084,1.471181556,136.3231268,0.024032847,0.36269909,0.325158727,-0.023886601,0.047225952,29.6,8.4,47.42578888,43.74834979,7.090634823,78.34799194,18.21530914,27.87556267,85.6733551,0.0,2.824396133,0.840309988,47.21574783,4.337911129,5.505851269,15.49050608,13373.87507,15380.9999,0.237574749,0.762425232,170.0,0.969659703,0.022967257,0.022714434,0.019592348,0.286123131,0.036275692,0.140357444,34496.0,2.714830962,4847.0,15555.0,6511.636719,False,False,False,False,False,False,True
1,324,43.54551677,59.72483113,2043,32326.04974,6.561147662,3.263096877,15.14203293,3.419975589,7.543225445,6.835304316,5.243422211,2.119321414,18.27613227,12.83795983,18.75838146,12.33025696,39503.0,448223.0,0.020499093,0.413612626,27710.0,0.3063012,0.96862438,0.050629066,0.648508587,0.479650047,0.125710263,0.582901603,88.02491376,1.42257361,125.2219193,0.042329376,0.333881791,0.635354462,0.0010625,0.028437138,30.2,11.6,84.8102951,10.68686746,8.637548447,82.10951996,13.26100063,13.74321842,81.7359848,0.18083182,15.49125957,0.986539156,50.34476852,3.911978006,4.231656551,15.65764992,9024.0625,8073.000002,0.512069969,0.487930031,58.0,0.955281537,0.021361666,0.01657718,0.010759552,0.101557353,0.028697968,0.153233221,22930.0,1.660226134,7785.0,7418.0,10494.78027,False,True,False,False,False,False,False
1,75903,62.74058864,66.85271457,1002,15928.93152,6.555836243,9.045176619,10.62972167,2.632533579,11.14087005,13.34940724,5.23782283,0.331723952,15.86749971,10.68304591,14.52636221,24.6163138,204908.0,3321394.0,0.018248251,0.306426504,145249.0,0.450158018,0.950381163,0.019520956,0.562946926,0.55313633,0.216767182,0.643854763,68.70833333,1.352112676,92.90140845,0.030257175,0.339133044,0.6732677,-0.0139055,0.025044033,32.6,12.3,85.563591,22.06754643,12.0569315,84.99308777,15.93549633,12.43990421,78.19511414,0.270432681,17.63822174,0.983758924,53.98972702,4.207517624,3.846845627,25.17016562,76648.81239,69189.00031,0.356095467,0.643904495,436.0,0.965199919,0.034493864,0.028653827,0.022845494,0.150452373,0.078605853,0.198191503,119919.0,2.316696688,30866.0,55813.0,8662.143555,True,False,False,False,False,False,False
1,1606,53.64544832,59.12250487,1026,21517.68159,4.893298993,4.039816227,14.30313937,5.96971399,8.373682754,8.478249724,6.065181012,5.599847279,20.90788792,7.963525696,13.40565704,26.01466009,145503.0,2599330.0,0.021797895,0.237789392,106162.0,0.41135344,0.968242472,0.020618132,0.62343424,0.606584563,0.20387914,0.671161957,82.78743633,1.588457389,131.504315,0.020237523,0.41168892,0.631165244,0.0008814,0.032951627,35.1,11.4,88.83916473,8.093446154,9.652621269,84.78805542,16.28386307,9.77620697,81.61071777,0.220848054,14.85571289,0.984269324,57.56380844,4.110786438,3.596964598,15.97766444,49868.06256,49794.00024,0.327155724,0.672844315,229.0,0.969369569,0.025163583,0.023570634,0.018712919,0.128295206,0.030512134,0.327359601,83569.0,1.582562784,20283.0,41715.0,8755.56543,False,False,False,False,False,False,True
1,137067,68.07665982,72.26184031,1027,67015.39292,5.328682031,8.686184115,9.410613329,3.695098333,7.88120288,9.981187909,5.604752596,9.572822303,15.71966387,9.482339394,14.63745324,27.5113154,435204.0,12768714.0,0.035573415,0.278782144,302942.0,0.349565917,0.926123794,0.006893319,0.606865308,0.683381225,0.225532072,0.653005824,73.38288288,1.37037037,100.5617284,0.031152707,0.388184193,0.68817225,-0.0054646,0.024755819,35.4,11.6,78.05667877,11.86500908,16.06149483,84.55295563,24.17710495,21.2544899,81.95455933,0.674822807,12.18079472,0.96437932,61.46611404,4.087395668,3.787234306,36.2073953,198836.8754,193457.0007,0.370270615,0.629729385,1920.0,0.953853384,0.037235774,0.027846279,0.013472958,0.144986005,0.049422968,0.137449802,271782.0,4.407976601,76168.0,129541.0,8410.467773,False,False,True,False,False,False,False
0,861,59.73169062,63.27947896,499,19932.66452,4.320877008,5.068712579,13.54043487,8.386342231,8.054037723,11.14776641,4.212568477,0.364353699,19.01232754,16.73800673,9.154572742,31.53104114,13847.0,175452.0,0.02039814,0.367509508,9575.0,0.21150308,0.967627594,0.0,0.475612599,0.405666698,0.214930506,0.499356851,74.58632479,1.654411765,123.3964932,0.036898981,0.385564952,0.578714843,0.032207899,0.040567193,34.3,12.8,69.76882172,41.22550982,8.940465927,77.12014008,16.98841667,21.04247093,79.34362793,0.0,13.1274128,0.972950392,45.82846451,5.058188915,4.906711578,16.89286746,3285.250008,3327.0,0.325687027,0.674312973,16.0,0.906863103,0.029663119,0.017003803,0.012508959,0.103055026,0.030867051,0.217233888,6748.0,1.15506786,1434.0,2969.0,10782.97461,False,False,False,False,True,False,False
1,73,84.88980151,74.90369756,2050,554155.0363,5.497478453,4.062653978,11.23027695,5.869579007,5.746832779,5.517973062,5.788870496,19.31238798,17.22643801,7.526750772,12.22075852,36.02990537,10784.0,183501.0,0.031423945,0.466954666,7519.0,0.391791084,0.98165725,0.09272997,0.465422993,0.740071604,0.554528651,0.664894204,92.2751634,1.454372624,134.2024715,0.044359431,0.561778126,0.685655171,-0.0436294,0.053126335,32.0,9.7,84.33573151,52.0955558,15.39883804,77.46289063,17.76937675,23.06238174,78.26087189,0.567107737,16.25708961,0.980715521,65.2091217,2.851289749,2.828779936,8.719851577,3958.249997,4501.000008,0.127913275,0.872086716,14.0,0.953457821,0.041511938,0.022561003,0.019806913,0.132518454,0.068489478,0.092532618,5969.0,1.298701299,708.0,4827.0,6675.600586,False,False,False,False,True,False,False
1,13061,60.53935661,71.97435388,503,20540.96851,5.305153426,7.933353774,10.11010107,3.676950316,9.886860517,10.53771638,7.554905519,4.710314863,16.470468,10.3023498,13.51182634,25.30531791,14406.0,130039.0,0.019230587,0.347105656,10190.0,0.265557584,0.988909042,0.069415521,0.69258433,0.334990092,0.274970784,0.708128745,77.68523002,1.480286738,114.9964158,0.035266343,0.289601356,0.478571813,-0.025001699,0.037858009,35.1,14.6,83.64657593,9.266999189,4.047873974,69.81131744,14.1284399,15.4128437,81.83486176,0.0,12.84403706,0.938665358,43.09049225,4.957476616,5.389595509,5.396056728,2352.375,2354.999997,0.611146698,0.388853302,10.0,0.953305204,0.016877266,0.016523071,0.015835624,0.18068893,0.018451488,0.13979171,8726.0,0.691802145,2862.0,1821.0,12391.53027,True,False,False,False,False,False,False
1,1930,36.55304586,60.09479146,1031,23485.2693,8.108140824,4.997536223,11.82612726,3.571176672,9.182357068,6.523479798,4.654495896,2.052350853,20.45328323,12.99006597,15.6409862,15.95311884,27628.0,432639.0,0.019828644,0.239997007,19394.0,0.280056735,0.945284734,0.036195164,0.548280226,0.259125652,0.2494121,0.349754807,98.08764706,1.480191554,145.1885067,0.026876911,0.368711808,0.619829701,0.0069404,0.040049486,25.5,8.4,83.51338196,32.9859627,10.44961262,82.43045044,24.10901451,15.09433937,76.8343811,0.524109006,15.82809258,0.960296999,38.87611389,4.076995373,4.025929928,23.30006462,8027.125007,8150.99995,0.062767982,0.937231979,165.0,0.907166184,0.010038364,0.009946574,0.00638783,0.1176193,0.025236163,0.181554103,14163.0,5.923745243,527.0,7869.0,8127.884277,False,False,False,False,False,False,True
1,753116,48.40520192,92.92814743,2062,20445.70083,7.698359401,4.534807406,2.548087381,4.534593439,5.984552378,5.700601781,5.674304647,0.118475399,26.07278633,10.52313814,26.6102937,31.42645173,248745.0,17755755.0,0.016801801,0.232769086,166376.0,0.457210806,0.961732108,0.024121088,0.477615634,0.711462221,0.102415784,0.672433091,67.66142271,1.491836735,100.9397959,0.024180611,0.450027372,0.850642964,-0.016589301,0.02884238,26.1,8.2,95.04480743,38.40208658,27.51386452,86.30626678,46.72860336,13.84930325,84.0563736,0.889693737,15.21140099,0.99376713,63.77916336,2.703799725,2.397497892,20.65416919,73542.93756,81943.9993,0.634311943,0.365688057,211.0,0.927086679,0.026217729,0.023426913,0.020245707,0.121327914,0.039585803,0.106670038,151659.0,0.84753592,82491.0,47557.0,4069.983398,False,False,False,False,True,False,False
1,545147,32.12046543,88.74171149,2045,16523.33923,7.796258254,4.799103797,2.392123952,3.672552084,7.222239978,6.77361514,5.815994111,0.227527706,26.04751682,10.95664019,24.29642797,27.63621887,683643.0,20955900.0,0.025717411,0.359668759,459102.0,0.415541756,0.906164586,0.027792283,0.572362144,0.68866542,0.162201936,0.618463612,83.5816092,1.550802139,129.6185383,0.03895743,0.376851684,0.738764587,-0.0127934,0.026074681,31.0,11.2,81.64851379,22.03155311,17.57229424,86.32086182,27.04237175,13.37017918,84.17142487,0.42282021,12.42789364,0.983726928,61.99940491,4.400575638,4.138813496,42.68557817,359860.7506,363137.0021,0.266973019,0.733026962,6853.0,0.946587009,0.026867554,0.026321797,0.02276466,0.129790653,0.036102083,0.189360813,423655.0,8.097333422,87203.0,239433.0,8341.111328,False,False,False,False,False,True,False
1,3255,41.48391513,88.45831559,1033,19598.27033,6.73814018,5.024434915,2.536906265,3.884591208,7.124657902,5.25742459,3.794973902,0.480184168,23.90063674,16.31703624,24.94101389,31.8112076,1498130.0,107377940.0,0.022533774,0.196059658,1024860.0,0.431968859,0.96871713,0.015352473,0.56903893,0.641665493,0.340581975,0.654487658,146.1401682,1.479265403,216.1800948,0.020991388,0.459609661,0.734132743,-0.0071004,0.031239238,23.1,8.8,89.21034241,25.37354858,18.41666031,90.03982544,46.50376892,14.47309303,82.89718628,0.835035503,15.65113544,0.976484593,59.53499222,3.293265104,3.344278336,16.18555225,612343.2518,650508.9962,0.237954636,0.762045364,1834.0,0.977378383,0.024964076,0.018375101,0.016509579,0.13207408,0.041604135,0.093127149,928204.0,1.22112398,172218.0,551525.0,5364.029297,False,False,True,False,False,False,False
0,349,41.01848049,106.5262281,1026,12943.38796,6.188420042,4.703670979,2.758465527,4.267561339,8.50954075,3.919881357,2.526014011,21.92965867,13.81614371,6.71957441,24.6610692,49.19900271,104664.0,2036668.0,0.020753469,0.357481208,69294.0,0.419599444,0.932722528,0.057326301,0.586172616,0.553777528,0.132623482,0.708003022,64.09335124,1.501008065,96.2046371,0.035481482,0.388330894,0.651152843,-0.0013738,0.028201921,35.4,13.0,86.59705353,18.38023911,10.04821301,83.91338348,17.30529022,11.53685951,83.69429779,0.333194494,14.84797955,0.989652784,55.2192688,3.993722439,3.97333169,33.07663054,52646.31256,50405.99999,0.19762804,0.802371979,414.0,0.93780765,0.028151521,0.019755496,0.013863332,0.17362243,0.041870806,0.144589462,61673.0,3.936109527,9315.0,37819.0,7434.811523,True,False,False,False,False,False,False
0,13021,18.45859001,706.808,10,19863.66499,0.0,0.0,0.133982637,0.0,0.0,0.0,0.0,0.0,8.570927324,36.26953855,55.02555149,117.7929218,17923.0,184367.0,0.025761843,0.520044522,13422.0,0.346799416,0.935913352,0.223176924,0.685462454,0.378035984,0.221128863,0.576731212,85.08032675,1.559447983,132.6783439,0.053122305,0.378053129,0.581355619,-0.0075496,0.040503502,29.2,14.1,80.7092514,12.63006755,6.439505577,86.21443939,12.91866016,17.54385948,78.1499176,0.0,16.74641228,0.952689614,44.58498001,5.059654713,5.255656242,28.80383308,3636.499996,4276.999985,0.335470085,0.664529877,104.0,0.923886139,0.038818911,0.032207485,0.023183709,0.130709059,0.04928543,0.168976005,9362.0,5.794194663,1884.0,3732.0,11229.60449,False,False,False,False,False,False,True
0,55581,47.30184805,59.81733246,1522,35697.95157,7.54958317,5.391897232,11.6336222,7.335934478,9.600065816,7.111598408,2.627776768,1.320105296,14.87131541,12.4907323,20.06736892,15.0374303,435204.0,12768714.0,0.035573415,0.278782144,302942.0,0.349565917,0.926123794,0.006893319,0.606865308,0.683381225,0.225532072,0.653005824,73.38288288,1.37037037,100.5617284,0.031152707,0.388184193,0.68817225,-0.0054646,0.024755819,35.4,11.6,78.05667877,11.86500908,16.06149483,84.55295563,24.17710495,21.2544899,81.95455933,0.674822807,12.18079472,0.96437932,61.46611404,4.087395668,3.787234306,36.2073953,198836.8754,193457.0007,0.370270615,0.629729385,1920.0,0.953853384,0.037235774,0.027846279,0.013472958,0.144986005,0.049422968,0.137449802,271782.0,4.407976601,76168.0,129541.0,8410.467773,False,False,False,False,False,False,True
1,5216,26.23956194,95.95224953,529,27485.09589,7.122556628,6.705978123,1.583845462,3.943971028,7.305224677,7.015540575,4.067338945,0.069465869,19.77564849,9.561762171,32.84866803,32.68838798,35580.0,509051.0,0.034364734,0.420008535,26059.0,0.27380381,0.978053838,0.112422709,0.598869676,0.529305118,0.168354892,0.6580874,93.41459627,1.524260355,142.3881657,0.042563515,0.448747825,0.629104447,-4.22e-05,0.032696109,34.2,13.6,82.96242523,18.20721887,11.75722504,79.99247742,14.13680744,14.65798092,79.8697052,0.260586321,16.61237717,0.974596109,54.50603867,4.790544987,4.986902714,11.05312537,13208.93749,13128.99989,0.153178139,0.846821899,37.0,0.947014608,0.022247389,0.018666174,0.011656693,0.205740249,0.029820891,0.170072848,20625.0,1.084789492,2099.0,11604.0,9186.311523,False,False,False,True,False,False,False
1,1530,33.10335387,63.20135029,511,29625.79805,4.800858561,4.921183469,12.18254087,4.885327514,10.82184142,4.896009988,5.614027048,0.276629627,15.08541799,17.08647757,19.42968594,19.14148272,25552.0,675770.0,0.018891046,0.344784829,18934.0,0.326743971,0.962323588,0.156543519,0.68070876,0.442123519,0.315781164,0.641446819,98.30534826,1.456521739,143.1838768,0.03230389,0.386555166,0.659510373,0.017365299,0.029613359,28.8,11.4,83.24880219,8.696434728,12.67867565,81.91616821,32.36272812,16.97171402,72.71214294,0.665557384,21.71380997,0.980669695,48.70824814,4.196650505,3.604503632,19.93081217,8534.312493,9306.000114,0.082243948,0.917756042,29.0,0.938573577,0.045814227,0.044711974,0.043920659,0.105483219,0.052507352,0.382511571,14196.0,1.140026732,799.0,8916.0,7255.158203,False,False,False,False,False,False,True
0,389246,81.4017796,379.5609091,11,43606.49011,0.0,0.0,0.659134838,0.43303626,0.0,0.0,0.0,0.0,29.64573898,0.0,69.26208993,119.3507053,479977.0,13134384.0,0.024124622,0.199530242,303509.0,0.352201932,0.941295038,0.012500599,0.576121821,0.706894392,0.142993947,0.652621473,68.74410377,1.454545455,99.99142367,0.022707498,0.42054049,0.64959389,0.0058715,0.020003047,26.3,7.2,79.0483551,14.19670256,14.86755848,79.75701141,28.43911934,15.16548157,87.57791138,0.228250369,8.563778877,0.95575749,63.7705307,3.514066219,3.488785982,28.86940023,158688.6249,198367.9993,0.601604805,0.398395195,1641.0,0.917079595,0.021205407,0.014707902,0.011167874,0.137100145,0.039951023,0.168611385,298473.0,3.428972625,141403.0,93640.0,6359.465332,False,False,False,False,True,False,False
0,18182,44.50924025,60.85406755,2043,45282.5736,8.336924731,3.95764773,12.81322979,6.876677762,9.228645019,7.309294376,2.877775209,5.397496526,14.10607661,10.89873739,18.19749485,19.30157157,97958.0,4768259.0,0.029173765,0.310253221,61913.0,0.443225609,0.958093352,0.081667653,0.588117444,0.62864485,0.204064098,0.659210095,88.6675143,1.448434622,128.4290976,0.031556172,0.526014398,0.909828923,0.039830599,0.043453898,15.5,4.3,87.00964355,11.93771476,31.20371819,95.01260376,32.04647827,19.62143898,84.61394501,0.749625206,11.20689678,0.994815305,61.45859909,3.129443407,2.995793104,21.35012509,43923.9376,54480.0004,0.060499616,0.939500351,178.0,0.897122696,0.036746047,0.02147856,0.009520449,0.14684017,0.043702792,0.258368261,66788.0,1.886952466,3238.0,50283.0,4265.430664,False,False,False,False,False,False,True
1,247,58.18754278,56.89447266,1024,12243.73735,6.128739576,5.68636013,13.45861324,8.35737215,8.395734702,6.788918766,6.280679314,2.954929236,21.77563176,10.72888163,9.444139489,25.04108181,32961.0,585628.0,0.028029561,0.288934896,24193.0,0.522454937,0.945477139,0.121355541,0.529094934,0.401751318,0.212404418,0.586932772,108.7709251,1.50530504,163.7334218,0.029706571,0.380291781,0.657571289,-0.0150851,0.036460061,17.4,7.7,76.97938538,39.1412387,17.0447979,77.21012878,17.99617195,22.27185631,72.04850006,0.446713477,15.18825817,0.977142149,47.0268631,4.248708725,4.616921425,25.25160664,10643.0625,10555.00006,0.059503179,0.940496826,144.0,0.948287996,0.020286264,0.018934537,0.006239499,0.119991261,0.03945227,0.393164978,19261.0,4.365223718,824.0,13024.0,8664.354492,False,False,False,False,False,False,True
1,139,65.60438056,61.87116838,2037,19124.49645,5.988912143,4.453177882,13.31772666,5.845670255,6.585508694,7.608450803,6.438680404,3.035318849,22.46833075,9.978039629,14.28018393,19.68252606,185974.0,8152626.0,0.032894712,0.271938932,130462.0,0.480916135,0.97472791,0.010754191,0.560765474,0.664975834,0.183750014,0.692574356,76.01877934,1.655440415,125.8445596,0.025126873,0.514667963,0.780884105,0.0067635,0.038127422,28.5,10.9,92.52842712,19.07526274,20.59000015,90.31342316,29.59931946,12.77500248,81.58146667,0.605802953,16.53735733,0.991047201,61.43620682,3.729719162,3.220911741,13.1488299,78337.37495,84970.99942,0.376752319,0.623247681,173.0,0.948605056,0.029907113,0.024374941,0.020941503,0.124362005,0.037834927,0.117743394,114755.0,0.931128765,33997.0,56240.0,5994.069824,False,False,False,False,False,False,True
0,47772,53.99041752,64.85875403,1549,17285.54491,7.435534793,10.41865718,11.78840129,2.46399262,8.239426968,12.38938943,4.986920478,2.667633227,17.38610424,10.15233878,12.07160099,26.02395659,541372.0,19906131.0,0.026352644,0.277769645,375132.0,0.494776447,0.937999746,0.029554539,0.545273162,0.623445064,0.156981812,0.6657919,81.07432432,1.494949495,121.2020202,0.027951238,0.414026562,0.757507103,-0.0116139,0.027925014,30.8,10.4,88.85451508,30.52424727,19.46104813,86.52932739,28.94023323,13.55075932,83.29185486,0.553471267,13.64733887,0.988678652,58.5075798,3.866646528,3.769947529,30.73476613,262580.6251,266282.0013,0.279696331,0.72030365,1718.0,0.956521739,0.02867623,0.014439428,0.012965622,0.147525502,0.046192378,0.175828244,334243.0,3.436309268,71548.0,184258.0,7691.230957,False,False,True,False,False,False,False
0,76383,34.74332649,69.958737,2597,373085.6206,5.987995344,4.94360392,10.17877087,5.515980486,8.731259375,5.921445305,2.628767802,15.09736418,12.52848645,10.58968475,17.87664151,26.39051315,769362.0,47788541.0,0.020308835,0.199600309,527506.0,0.566548943,0.961090091,0.031194678,0.565638954,0.624988916,0.24689891,0.689612699,88.08316832,1.482387476,130.5733855,0.019488647,0.416312775,0.783273227,-0.0030395,0.030099323,25.5,10.3,95.04925537,29.14761608,22.17670059,87.71916962,37.66421127,15.45802021,83.74718475,1.179537773,13.3115654,0.973384189,58.89448166,3.861826181,3.337568045,17.03020409,302053.7498,322726.0,0.363143463,0.636856537,2947.0,0.958811779,0.032583538,0.027278291,0.026886478,0.152345492,0.035247464,0.092424052,477322.0,3.864183205,138979.0,243732.0,5535.512695,False,True,False,False,False,False,False
0,589,74.02874743,73.62391944,1564,129941.0739,4.519113303,3.378692135,12.0009143,5.842942215,6.350333541,6.762039156,4.878173541,12.56366925,16.91479847,8.429843347,18.35948074,22.19907512,43668.0,814138.0,0.026382565,0.330412347,31725.0,0.377088093,0.963641152,0.160300449,0.634071325,0.376256353,0.429271819,0.580840108,98.08764706,1.480191554,145.1885067,0.0340925,0.353544286,0.713251112,-0.0106535,0.032379832,23.2,8.6,85.41498566,20.25223108,16.18383217,86.30603027,23.26444054,19.44886017,71.64811707,0.476947546,19.44886017,0.979353822,46.38756561,4.24932909,4.088932991,16.54781496,13647.56251,13672.00003,0.065757766,0.934242249,137.0,0.944850222,0.029968274,0.025012072,0.024140824,0.112990684,0.046497352,0.344013027,24772.0,3.131285427,1037.0,14733.0,9534.135742,False,False,False,False,False,False,True
0,1946,29.53045859,95.18168571,1050,10609.80713,7.530380244,5.054693895,2.81814919,5.334259482,8.720705274,4.49338143,4.15433061,16.31668437,15.91722777,5.613544903,24.04664283,41.17140766,134229.0,1799828.0,0.029693296,0.278336459,97484.0,0.318416592,0.96043059,0.04469973,0.610505012,0.50314288,0.243765512,0.677281218,76.01877934,1.655440415,125.8445596,0.025785797,0.40673016,0.620946673,-0.0077971,0.034158569,38.5,15.9,88.37736511,20.02301392,9.641541481,81.79161072,12.48986244,10.46228695,81.97891235,0.194647208,15.39334965,0.982397111,51.57933426,4.334888458,4.045270443,20.08885455,40509.56259,39259.00043,0.394665718,0.605334282,247.0,0.968569128,0.020874059,0.012833251,0.012035821,0.153231844,0.039522871,0.218483723,79414.0,1.835039598,20731.0,31797.0,9018.414063,False,False,False,True,False,False,False
0,68211,78.69130732,70.50378788,1518,52634.58397,6.479734828,8.372717526,10.94456189,3.010742842,9.367515458,11.91169332,4.282626215,9.130645014,14.153614,7.259414294,15.08673461,32.34211301,435204.0,12768714.0,0.035573415,0.278782144,302942.0,0.349565917,0.926123794,0.006893319,0.606865308,0.683381225,0.225532072,0.653005824,73.38288288,1.37037037,100.5617284,0.031152707,0.388184193,0.68817225,-0.0054646,0.024755819,35.4,11.6,78.05667877,11.86500908,16.06149483,84.55295563,24.17710495,21.2544899,81.95455933,0.674822807,12.18079472,0.96437932,61.46611404,4.087395668,3.787234306,36.2073953,198836.8754,193457.0007,0.370270615,0.629729385,1920.0,0.953853384,0.037235774,0.027846279,0.013472958,0.144986005,0.049422968,0.137449802,271782.0,4.407976601,76168.0,129541.0,8410.467773,False,False,False,False,False,False,True
1,190178,89.51676934,498.8955556,9,27725.49102,9.729491365,5.115744556,0.0,0.0,0.0,0.0,0.0,0.0,19.94316334,0.0,65.21160074,99.71304984,349973.0,13752956.0,0.028337428,0.429048909,236871.0,0.575453731,0.924296211,0.020001543,0.542836308,0.641628255,0.128194296,0.50000104,67.38297872,1.7625,118.7625,0.047269329,0.445026859,0.797622292,0.0003103,0.029793331,32.3,11.5,84.98216248,25.55840596,24.06519318,88.0213623,32.05807877,15.61633968,83.07025146,0.361489326,14.35715103,0.986199239,59.26580811,4.035996914,3.77536869,35.56900982,174436.9997,191677.9996,0.062462602,0.937537384,1986.0,0.943641702,0.036937077,0.024727343,0.019039044,0.097233149,0.080868118,0.212904834,220045.0,5.67709182,10335.0,155124.0,7545.673828,False,False,False,False,False,False,True
1,1970,34.32991102,54.78588928,2547,25716.55631,4.160501753,3.0655514,15.04251909,5.082397363,8.561866927,7.623488548,6.605878214,0.232801198,22.32422668,9.680294477,17.62047435,19.46281854,12232.0,150909.0,0.023709144,0.471801514,8488.0,0.457817553,0.989372424,0.0,0.486659645,0.54763839,0.080651665,0.503911264,108.9111734,1.43557047,156.3496644,0.046915691,0.338843592,0.63374108,-0.016622299,0.031564374,33.5,12.0,75.12494659,34.44113706,9.349924088,95.11698914,16.69941139,14.93123817,80.94302368,0.0,15.71709251,0.950871819,54.37158585,4.102918625,4.144160748,3.347758635,2909.499995,2908.999998,0.584255829,0.415744171,25.0,0.964996285,0.045226634,0.03624256,0.028030975,0.080115372,0.059502032,0.164894056,7003.0,2.041316241,2850.0,2028.0,8546.942383,False,False,False,False,False,False,True
